2025-12-10 13:16:27 [GPU-PF] Error: 15.67 m | StdDev: 2.02 m | Neff: 1998 | ResRaw[Mean:-0.0 Std:4.4] | Meas[N:10000 Mean:-110.4 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.79 m | StdDev: 2.03 m | Neff: 1992 | ResRaw[Mean:0.0 Std:4.4] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.79 m | StdDev: 2.03 m | Neff: 1981 | ResRaw[Mean:0.0 Std:4.4] | Meas[N:10000 Mean:-110.0 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.51 m | StdDev: 2.04 m | Neff: 1964 | ResRaw[Mean:-0.0 Std:4.2] | Meas[N:10000 Mean:-110.9 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.59 m | StdDev: 2.04 m | Neff: 1941 | ResRaw[Mean:-0.0 Std:4.2] | Meas[N:10000 Mean:-110.8 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.64 m | StdDev: 2.04 m | Neff: 1914 | ResRaw[Mean:-0.0 Std:4.2] | Meas[N:10000 Mean:-111.1 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.32 m | StdDev: 2.04 m | Neff: 1875 | ResRaw[Mean:0.0 Std:4.1] | Meas[N:10000 Mean:-110.6 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.22 m | StdDev: 2.03 m | Neff: 1828 | ResRaw[Mean:-0.0 Std:4.0] | Meas[N:10000 Mean:-110.6 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.24 m | StdDev: 2.02 m | Neff: 1786 | ResRaw[Mean:-0.0 Std:3.9] | Meas[N:10000 Mean:-110.4 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.22 m | StdDev: 2.01 m | Neff: 1759 | ResRaw[Mean:0.0 Std:3.9] | Meas[N:10000 Mean:-111.1 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.10 m | StdDev: 2.01 m | Neff: 1734 | ResRaw[Mean:0.0 Std:3.9] | Meas[N:10000 Mean:-110.9 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.16 m | StdDev: 2.02 m | Neff: 1719 | ResRaw[Mean:0.0 Std:4.0] | Meas[N:10000 Mean:-110.6 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.31 m | StdDev: 2.01 m | Neff: 1699 | ResRaw[Mean:0.0 Std:4.1] | Meas[N:10000 Mean:-110.9 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.64 m | StdDev: 2.01 m | Neff: 1662 | ResRaw[Mean:-0.0 Std:4.4] | Meas[N:10000 Mean:-111.1 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.52 m | StdDev: 2.03 m | Neff: 1597 | ResRaw[Mean:0.0 Std:4.6] | Meas[N:10000 Mean:-110.2 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.77 m | StdDev: 2.04 m | Neff: 1504 | ResRaw[Mean:0.0 Std:4.6] | Meas[N:10000 Mean:-110.2 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.91 m | StdDev: 2.06 m | Neff: 1392 | ResRaw[Mean:0.0 Std:4.9] | Meas[N:10000 Mean:-110.0 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 15.97 m | StdDev: 2.07 m | Neff: 1279 | ResRaw[Mean:-0.0 Std:5.2] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 16.01 m | StdDev: 2.08 m | Neff: 1181 | ResRaw[Mean:0.0 Std:5.2] | Meas[N:10000 Mean:-110.3 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 16.15 m | StdDev: 2.10 m | Neff: 1077 | ResRaw[Mean:0.0 Std:5.4] | Meas[N:10000 Mean:-110.2 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 16.43 m | StdDev: 2.12 m | Neff: 972 | ResRaw[Mean:0.0 Std:5.5] | Meas[N:10000 Mean:-110.7 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 16.52 m | StdDev: 2.15 m | Neff: 864 | ResRaw[Mean:-0.0 Std:5.6] | Meas[N:10000 Mean:-110.2 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 16.64 m | StdDev: 2.17 m | Neff: 1981 | ResRaw[Mean:-0.0 Std:5.6] | Meas[N:10000 Mean:-110.6 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 16.88 m | StdDev: 2.19 m | Neff: 1913 | ResRaw[Mean:0.0 Std:5.8] | Meas[N:10000 Mean:-110.3 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 16.99 m | StdDev: 2.22 m | Neff: 1793 | ResRaw[Mean:-0.0 Std:5.7] | Meas[N:10000 Mean:-110.3 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 17.26 m | StdDev: 2.24 m | Neff: 1628 | ResRaw[Mean:0.0 Std:5.7] | Meas[N:10000 Mean:-109.7 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 17.59 m | StdDev: 2.26 m | Neff: 1438 | ResRaw[Mean:0.0 Std:5.6] | Meas[N:10000 Mean:-110.3 Std:0.9] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 17.71 m | StdDev: 2.27 m | Neff: 1258 | ResRaw[Mean:-0.0 Std:5.5] | Meas[N:10000 Mean:-110.3 Std:0.8] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 17.90 m | StdDev: 2.29 m | Neff: 1012 | ResRaw[Mean:-0.0 Std:5.9] | Meas[N:10000 Mean:-110.6 Std:1.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:27 [GPU-PF] Error: 18.27 m | StdDev: 2.29 m | Neff: 893 | ResRaw[Mean:-0.0 Std:5.2] | Meas[N:10000 Mean:-110.6 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.32 m | StdDev: 2.31 m | Neff: 1989 | ResRaw[Mean:-0.0 Std:4.8] | Meas[N:10000 Mean:-110.6 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.30 m | StdDev: 2.32 m | Neff: 1958 | ResRaw[Mean:0.0 Std:4.9] | Meas[N:10000 Mean:-110.3 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.53 m | StdDev: 2.32 m | Neff: 1927 | ResRaw[Mean:-0.0 Std:4.6] | Meas[N:10000 Mean:-110.6 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.53 m | StdDev: 2.32 m | Neff: 1896 | ResRaw[Mean:-0.0 Std:4.6] | Meas[N:10000 Mean:-110.2 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.56 m | StdDev: 2.34 m | Neff: 1869 | ResRaw[Mean:-0.0 Std:4.4] | Meas[N:10000 Mean:-110.7 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.63 m | StdDev: 2.34 m | Neff: 1841 | ResRaw[Mean:0.0 Std:4.3] | Meas[N:10000 Mean:-110.9 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.59 m | StdDev: 2.35 m | Neff: 1815 | ResRaw[Mean:-0.0 Std:4.2] | Meas[N:10000 Mean:-110.7 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.56 m | StdDev: 2.36 m | Neff: 1783 | ResRaw[Mean:0.0 Std:4.1] | Meas[N:10000 Mean:-110.5 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.69 m | StdDev: 2.37 m | Neff: 1739 | ResRaw[Mean:0.0 Std:4.3] | Meas[N:10000 Mean:-111.0 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.77 m | StdDev: 2.37 m | Neff: 1686 | ResRaw[Mean:0.0 Std:4.2] | Meas[N:10000 Mean:-110.0 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 18.72 m | StdDev: 2.39 m | Neff: 1621 | ResRaw[Mean:0.0 Std:4.4] | Meas[N:10000 Mean:-110.3 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.02 m | StdDev: 2.39 m | Neff: 1546 | ResRaw[Mean:0.0 Std:4.4] | Meas[N:10000 Mean:-110.7 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.01 m | StdDev: 2.40 m | Neff: 1457 | ResRaw[Mean:0.0 Std:4.3] | Meas[N:10000 Mean:-110.8 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.06 m | StdDev: 2.41 m | Neff: 1381 | ResRaw[Mean:-0.0 Std:4.6] | Meas[N:10000 Mean:-110.9 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.10 m | StdDev: 2.42 m | Neff: 1300 | ResRaw[Mean:-0.0 Std:4.8] | Meas[N:10000 Mean:-110.5 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.23 m | StdDev: 2.45 m | Neff: 1234 | ResRaw[Mean:-0.0 Std:4.9] | Meas[N:10000 Mean:-110.6 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.32 m | StdDev: 2.46 m | Neff: 1172 | ResRaw[Mean:-0.0 Std:4.9] | Meas[N:10000 Mean:-109.6 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.42 m | StdDev: 2.47 m | Neff: 1115 | ResRaw[Mean:0.0 Std:5.2] | Meas[N:10000 Mean:-110.7 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.24 m | StdDev: 2.48 m | Neff: 1065 | ResRaw[Mean:0.0 Std:5.2] | Meas[N:10000 Mean:-110.1 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.41 m | StdDev: 2.50 m | Neff: 1015 | ResRaw[Mean:-0.0 Std:5.2] | Meas[N:10000 Mean:-110.4 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.46 m | StdDev: 2.51 m | Neff: 966 | ResRaw[Mean:0.0 Std:5.7] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.50 m | StdDev: 2.52 m | Neff: 921 | ResRaw[Mean:0.0 Std:5.8] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.52 m | StdDev: 2.54 m | Neff: 866 | ResRaw[Mean:0.0 Std:5.9] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.57 m | StdDev: 2.55 m | Neff: 812 | ResRaw[Mean:-0.0 Std:6.0] | Meas[N:10000 Mean:-110.3 Std:0.3] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.55 m | StdDev: 2.58 m | Neff: 758 | ResRaw[Mean:-0.0 Std:6.2] | Meas[N:10000 Mean:-110.4 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.69 m | StdDev: 2.58 m | Neff: 1994 | ResRaw[Mean:0.0 Std:6.2] | Meas[N:10000 Mean:-110.0 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.69 m | StdDev: 2.60 m | Neff: 1969 | ResRaw[Mean:-0.0 Std:6.3] | Meas[N:10000 Mean:-110.9 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.83 m | StdDev: 2.61 m | Neff: 1921 | ResRaw[Mean:0.0 Std:6.3] | Meas[N:10000 Mean:-110.0 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 19.94 m | StdDev: 2.61 m | Neff: 1852 | ResRaw[Mean:-0.0 Std:6.4] | Meas[N:10000 Mean:-110.6 Std:0.9] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 20.09 m | StdDev: 2.61 m | Neff: 1772 | ResRaw[Mean:-0.0 Std:6.1] | Meas[N:10000 Mean:-110.3 Std:0.8] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 20.37 m | StdDev: 2.62 m | Neff: 1662 | ResRaw[Mean:0.0 Std:6.1] | Meas[N:10000 Mean:-110.8 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 20.45 m | StdDev: 2.63 m | Neff: 1520 | ResRaw[Mean:0.0 Std:6.1] | Meas[N:10000 Mean:-111.0 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 20.63 m | StdDev: 2.62 m | Neff: 1394 | ResRaw[Mean:0.0 Std:5.7] | Meas[N:10000 Mean:-110.3 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 20.64 m | StdDev: 2.63 m | Neff: 1240 | ResRaw[Mean:0.0 Std:5.7] | Meas[N:10000 Mean:-110.6 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 20.88 m | StdDev: 2.61 m | Neff: 1090 | ResRaw[Mean:0.0 Std:5.5] | Meas[N:10000 Mean:-110.6 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:33 [GPU-PF] Error: 21.01 m | StdDev: 2.60 m | Neff: 943 | ResRaw[Mean:-0.0 Std:5.5] | Meas[N:10000 Mean:-110.5 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 21.25 m | StdDev: 2.59 m | Neff: 1988 | ResRaw[Mean:0.0 Std:5.3] | Meas[N:10000 Mean:-110.4 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 21.35 m | StdDev: 2.58 m | Neff: 1958 | ResRaw[Mean:0.0 Std:5.1] | Meas[N:10000 Mean:-110.2 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 21.76 m | StdDev: 2.56 m | Neff: 1908 | ResRaw[Mean:-0.0 Std:5.1] | Meas[N:10000 Mean:-110.2 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 21.49 m | StdDev: 2.55 m | Neff: 1840 | ResRaw[Mean:0.0 Std:4.9] | Meas[N:10000 Mean:-109.4 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 21.81 m | StdDev: 2.53 m | Neff: 1755 | ResRaw[Mean:0.0 Std:4.9] | Meas[N:10000 Mean:-110.6 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 21.99 m | StdDev: 2.51 m | Neff: 1668 | ResRaw[Mean:0.0 Std:4.8] | Meas[N:10000 Mean:-110.5 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.00 m | StdDev: 2.51 m | Neff: 1577 | ResRaw[Mean:-0.0 Std:4.9] | Meas[N:10000 Mean:-111.2 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.26 m | StdDev: 2.51 m | Neff: 1502 | ResRaw[Mean:0.0 Std:4.8] | Meas[N:10000 Mean:-110.5 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.32 m | StdDev: 2.51 m | Neff: 1427 | ResRaw[Mean:-0.0 Std:5.0] | Meas[N:10000 Mean:-110.4 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.21 m | StdDev: 2.52 m | Neff: 1373 | ResRaw[Mean:0.0 Std:4.8] | Meas[N:10000 Mean:-111.0 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.31 m | StdDev: 2.53 m | Neff: 1316 | ResRaw[Mean:0.0 Std:5.2] | Meas[N:10000 Mean:-110.0 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.52 m | StdDev: 2.53 m | Neff: 1257 | ResRaw[Mean:0.0 Std:5.2] | Meas[N:10000 Mean:-110.1 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.86 m | StdDev: 2.54 m | Neff: 1197 | ResRaw[Mean:0.0 Std:5.5] | Meas[N:10000 Mean:-109.7 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.40 m | StdDev: 2.55 m | Neff: 1143 | ResRaw[Mean:0.0 Std:5.4] | Meas[N:10000 Mean:-110.3 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.46 m | StdDev: 2.58 m | Neff: 1096 | ResRaw[Mean:-0.0 Std:5.6] | Meas[N:10000 Mean:-110.1 Std:0.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.58 m | StdDev: 2.60 m | Neff: 1056 | ResRaw[Mean:0.0 Std:5.6] | Meas[N:10000 Mean:-110.2 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.48 m | StdDev: 2.63 m | Neff: 1020 | ResRaw[Mean:0.0 Std:5.8] | Meas[N:10000 Mean:-111.0 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.48 m | StdDev: 2.68 m | Neff: 994 | ResRaw[Mean:0.0 Std:6.1] | Meas[N:10000 Mean:-110.7 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.45 m | StdDev: 2.72 m | Neff: 1997 | ResRaw[Mean:0.0 Std:6.2] | Meas[N:10000 Mean:-109.9 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.40 m | StdDev: 2.76 m | Neff: 1986 | ResRaw[Mean:0.0 Std:6.3] | Meas[N:10000 Mean:-110.4 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.38 m | StdDev: 2.82 m | Neff: 1971 | ResRaw[Mean:0.0 Std:6.2] | Meas[N:10000 Mean:-110.5 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.31 m | StdDev: 2.87 m | Neff: 1950 | ResRaw[Mean:0.0 Std:6.5] | Meas[N:10000 Mean:-110.1 Std:0.7] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.26 m | StdDev: 2.93 m | Neff: 1917 | ResRaw[Mean:-0.0 Std:6.8] | Meas[N:10000 Mean:-110.4 Std:0.8] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.41 m | StdDev: 2.97 m | Neff: 1879 | ResRaw[Mean:0.0 Std:6.4] | Meas[N:10000 Mean:-110.3 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.28 m | StdDev: 3.04 m | Neff: 1822 | ResRaw[Mean:-0.0 Std:6.9] | Meas[N:10000 Mean:-110.7 Std:1.1] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.32 m | StdDev: 3.07 m | Neff: 1781 | ResRaw[Mean:-0.0 Std:6.3] | Meas[N:10000 Mean:-110.9 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.20 m | StdDev: 3.09 m | Neff: 1739 | ResRaw[Mean:0.0 Std:6.3] | Meas[N:10000 Mean:-109.8 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.22 m | StdDev: 3.12 m | Neff: 1689 | ResRaw[Mean:0.0 Std:6.2] | Meas[N:10000 Mean:-110.9 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.38 m | StdDev: 3.14 m | Neff: 1643 | ResRaw[Mean:-0.0 Std:6.3] | Meas[N:10000 Mean:-110.5 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.41 m | StdDev: 3.14 m | Neff: 1600 | ResRaw[Mean:0.0 Std:6.1] | Meas[N:10000 Mean:-110.0 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.45 m | StdDev: 3.16 m | Neff: 1555 | ResRaw[Mean:-0.0 Std:6.1] | Meas[N:10000 Mean:-110.1 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.45 m | StdDev: 3.17 m | Neff: 1507 | ResRaw[Mean:-0.0 Std:6.0] | Meas[N:10000 Mean:-110.5 Std:0.5] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.55 m | StdDev: 3.18 m | Neff: 1467 | ResRaw[Mean:0.0 Std:5.8] | Meas[N:10000 Mean:-109.9 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.76 m | StdDev: 3.19 m | Neff: 1431 | ResRaw[Mean:0.0 Std:5.6] | Meas[N:10000 Mean:-110.8 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.69 m | StdDev: 3.19 m | Neff: 1391 | ResRaw[Mean:0.0 Std:5.5] | Meas[N:10000 Mean:-110.4 Std:0.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:38 [GPU-PF] Error: 22.72 m | StdDev: 3.20 m | Neff: 1358 | ResRaw[Mean:-0.0 Std:5.3] | Meas[N:10000 Mean:-110.2 Std:0.2] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.92 m | StdDev: 3.21 m | Neff: 1320 | ResRaw[Mean:0.0 Std:5.3] | Meas[N:10000 Mean:-110.2 Std:0.3] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.89 m | StdDev: 3.21 m | Neff: 1283 | ResRaw[Mean:0.0 Std:5.2] | Meas[N:10000 Mean:-110.6 Std:0.4] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.93 m | StdDev: 3.23 m | Neff: 1238 | ResRaw[Mean:-0.0 Std:5.0] | Meas[N:10000 Mean:-110.7 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.96 m | StdDev: 3.25 m | Neff: 1198 | ResRaw[Mean:0.0 Std:5.2] | Meas[N:10000 Mean:-110.5 Std:0.5] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.95 m | StdDev: 3.28 m | Neff: 1156 | ResRaw[Mean:0.0 Std:5.0] | Meas[N:10000 Mean:-110.8 Std:0.8] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 23.05 m | StdDev: 3.31 m | Neff: 1109 | ResRaw[Mean:-0.0 Std:5.0] | Meas[N:10000 Mean:-110.0 Std:0.8] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.92 m | StdDev: 3.36 m | Neff: 1053 | ResRaw[Mean:-0.0 Std:4.5] | Meas[N:10000 Mean:-110.6 Std:1.4] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.60 m | StdDev: 3.42 m | Neff: 1011 | ResRaw[Mean:-0.0 Std:5.2] | Meas[N:10000 Mean:-110.5 Std:0.6] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.48 m | StdDev: 3.50 m | Neff: 949 | ResRaw[Mean:-0.0 Std:5.2] | Meas[N:10000 Mean:-110.4 Std:0.7] | Diff[Mean:-0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 22.13 m | StdDev: 3.58 m | Neff: 1982 | ResRaw[Mean:0.0 Std:5.2] | Meas[N:10000 Mean:-110.2 Std:0.6] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 21.76 m | StdDev: 3.68 m | Neff: 1889 | ResRaw[Mean:0.0 Std:5.6] | Meas[N:10000 Mean:-110.4 Std:1.0] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 21.22 m | StdDev: 3.76 m | Neff: 1688 | ResRaw[Mean:0.0 Std:5.7] | Meas[N:10000 Mean:-111.0 Std:1.2] | Diff[Mean:0.0 Std:0.0]
2025-12-10 13:16:43 [GPU-PF] Error: 20.44 m | StdDev: 3.80 m | Neff: 1407 | ResRaw[Mean:0.0 Std:5.7] | Meas[N:10000 Mean:-110.2 Std:1.3] | Diff[Mean:0.0 Std:0.0]
